page,row_index,y_center,token_count,row_text
1,182,8171.045454545455,44,"Cave | Khid | ROI Hunter | Jul 28, 2025 12.57 PM | ROI Hunter is | specializes in product performance | digital marketing agency that | roihunter:com | 51-200 | Czech Republic | South Moravian | Brno | rci-hunter | Load contacts | ntacts | Corporate | 2014 | 5.7 | 5.2 | Sep 24, 2018 | Series | Grupa Radiowa Agory Sp. | nla | Grupa Radiowa Ac | nla | nla | nla | nla | 3% | 6% | 6 % | 3% | -7%6 | 3% | 33% | 21% | nla | VInena | Brno, South Moravia 602 00, CZ | nla | nla | nla | nla | nla"
1,183,8215.95454545455,44,"Cave | Khid | Everstream Analytics | ~ul 28 | 2025 12.57 PM | Everstream Analytics | management company that provides. | supply chain risk | everstream.ai | ""201-500 | 224 | United States | (USA) | California | San Marcos | resilience360 | Load contacts | ntacts | Private Equity | 2012 | Apr = | 2023 | Series | Morgan Stanley | Corporate | Morgan Stanley | BlueNode Inc. | nla | ""28 | nla | 2% | 4% | 1% | 14% | 57% | 157% | nla | 14% | 251 N City Dr; San Marcos, California 92078,US | nla | nla | nla | nla | nla"
1,184,8261.441860465116,43,"Calendly | Jul 28, 2025 12.57 PM | that provides | Calendly is | scheduling software company | platform for automating__ | calendly com | 501-1,000 | 558 | United States | (USA) | Georgia | Atlanta | cailendly | Load contacts | ntacts | Venture Capital | nla | 350.6 | 350 | Jan 25, 2021 | Series | Iconiq | Corporate | OpenView | prelude co | 4.8M - 4.8M | nla | ~5% | -14% | -14% | ~14% | -19% | 6% | 100% | 253% | 4% | 271 I7th St NW; IOth Floor; Atlanta, Georgia 30363, US | nla | nla | nla | nia | nla"
1,185,8306.02380952381,42,"Fabric | Jul 28, 2025 12.57 PM | Fabric | that provides innovative solutions for retailer__ | an automated fulfillment company | getfabric com | ""201-500 | 662 | United States | (USA) | New York | New York | fabriclogistics | Load contacts | ntacts | Private Equity | 2015 | 336 | 200 | Oct 25, 2021 | Series | Aliment Capital | nla | Koch Disruptive Te | nla | nla | nla | nla | 2% | 9% | 20% | 33% | 37% | 89% | 155% | -26% | 524 Broadway; New York, New York 10012, US | nla | nla | nla | nla | nla"
1,186,8351.238095238092,42,"Prewave | Jul 28, 2025 12.57 PM | Prewave | ~company that offers solutions for risk__ | supply chain management | prewave com | 201-500 | 237 | Austria | Vienna | Vienna | plewave | Load contacts | ntacts | Venture Capital | 2017 | 98.1 | 67.5 | Jun 24,2024 | Series | Creandum | nla | Hedosophia | nla | nla | nla | 30 | nla | 33% | 7% | 26% | 119% | 438% | 1,085 % | 2,533% | 72% | Rothschildplatz 4; 3rd Floor; Vienna, 1020 , AT | nla | nla | nla | nia | nla"
1,187,8396.34523809524,42,"Reach Accountant | Jul 28, 2025 12.57 PM | Reach Process Outsourcing | company that offers | range of solutions: | software | reachaccountant cor | 11-50 | India | Tamil Nadu | Chennai | reach-accountant | Load contacts | ntacts | Venture Capital | 2009 | 0.5 | 0.5 | Oct 10, 2013 | Series | peakxvcom | nla | peakxvcom | nla | nla | nla | nla | nla | nla | -12% | -16% | -14% | -16% | ~6% | nla | EVOMA BUSINESS CENTRE; KR Puram; Bangalore, Karnataka | 800049, IN | nla | nla | nla | nla | nla"
1,188,8441.300000000001,40,"CSEMREENRTJRA] | Jul 28,2025 12.57 PM | 3VJIA is | design solutions for the home decoration a__ | software company specializing in | 3vjia.com | 501-1,000 | 183 | China | Guangdong | Guangzhou | es%bg%bf%ea__ | Load contacts | ntacts | Venture Capital | 2013 | 117.6 | nla | Jun 18, 2023 | Series | FENFWree+TR | nla | FANFW#Z? | nla | nla | nla | nla | nla | 39% | 0% | ~2% | nla | 18 % | 84% | nla | Cm,CSA510663, CN | nia | nia | nia | nia"
1,189,8486.534090909088,44,"Vinculum Group | Jul 28,2025 12.57 PM | specializing | Vinculum Group is | omnichannel retail technolog-- | SaaS provider | vinculumgroup.com | 201-500 | 550 | India | Uttar Pradesh | Noida | Iculumgroup | Load contacts | ntacts | Venture Capital | 2007 | Jul 24, 2023 | Series | Accel | nla | InnoVen Capital In | nla | nla | nla | nla | ~0% | ~2% | 2% | ~6% | 6 % | -70 | 7% | 8 % | 12% | ~24% | Vinculum Solutions Private Limited; First Floor; Tower | TechSpace, Plot No. | Block | Sector 62; Noida, Uttar Prades __ | Candor | nla | nja | nfal"
1,190,8531.657894736845,38,"save | Aiperia | Jul 28,2025 12.57 PM | supply chain optimization for the food__ | AIPERIA is a software company specializing in | aiperia.com | 51-200 | Germany | nla | nla | planerai | Load contacts | ntacts | Venture Capital | 2021 | Apr 17, 2024 | Series | Earlybird Venture Capital | nla | LBBW Venture Cal | nla | nla | nla | nla | 3% | 1% | 9% | nla | nla | nia | nia | nla | Gitterle 2; GroBrinderfeld, Baden-Wirttemberg 97950, DE | nia | nla | nla | nia | nla"
1,191,8576.39534883721,43,"save | Tailor | Jul 28, 2025 12.57 PM | that specializes | Tailor is . | software development company | customizable ERP _ | tailor tech | 11-50 | 141 | United States | (USA) | California | San Francisco | tailortech | Load contacts | ntacts | Private Equity | 2021 | 26.3 | May 19, 2025 | Series | Anri | nla | Anri | Combil | nla | nla | nla | nla | 7% | 42% | 166 % | 540% | 1,466 % | nla | -19% | San Francisco, CA, US | nla | nla | nla | nla | nla"
1,192,8621.522727272726,44,"save | ENXMIETRXTRA& | Jul 28,2025 12.57 PM | specializing in digital economy solutions. | WelinkData | technology service provider | Th_. | welinkdata.com | 51-200 | China | Shanghai | Shanghai | %e4%b8%8a%e6_. | Load contacts | ntacts | Venture Capital | 2007 | 9.6 | 4.5 | Nov 20, 2017 | Series | nla | nla | dchien cn | nla | nla | nla | nla | nla | nla | ~8 % | -8% | -11% | -17% | ~32% | -17% | nla | #D(EXAmESitIE81E23265101-13; Lim, E8m | 200062, CN | nia | nia | nia | nia | nla"
1,193,8666.097826086958,46,"save | CLO Virtual Fashion | Jul 28, 2025 12.57 PM | specializing in 3D garment simulation and_. | CLO Virtual Fashion is | software company | clovirtualfashion con | 201-500 | 425 | South Korea | Seoul | Seoul | clo-virtual-fashion- | inc- | Load contacts | ntacts | Private Equity | 2009 | 40.7 | 34.8 | Dec 15, 2024 | Series | Atinum Investment | Corporate | kdbcapital.co.kr | SwatchOn Co., Ltc | 5.7M | 5.9M | nla | nla | nla | nfa | nla | nla | nla | nla | nla | ~17% | Teheran-ro; | Finance Center; Seoul, 152 06236,KR | Gangnam-gu, Seoul, Republic of Korea; Gangnam | nla | nla | nla | nla | nla"
1,194,8711.674418604653,43,"save | Smart Fabric | Jul 28, 2025 12.57 PM | manufacturing and software solutions__ | ##EMU)RTTJIRA :] is a textile | sfabric com | 501- | 000 | China | Guangdong | Shenzhen | ~srart-fabric | Load contacts | ntacts | Venture Capital | 2014 | 560 | 460 | Jan 13, 2025 | Series C | nla | nla | hsgcap.com | nla | nla | nla | nla | 6% | ~5% | 5% | 6% | 6 % | 14% | 33% | 5% | 433% | nia | Nanshan district Science and Technology Park; Shenzhen; CN | nia | nia | nia | nia | nla"
1,195,8756.595238095235,42,"save | Recurrency | Jul 28, 2025 12.57 PM | Recurrency | specializes | ERP automation solutions for__ | software company that | recurrency.com | 51-200 | United States | (USA) | California | San Francisco | recurrency-ai | Load contacts | ntacts | Venture Capital | 2018 | 22.1 | Jan 31, 2023 | Series | 9Yards Capital | nla | Combinator | nla | nla | nla | nla | 16 % | 19% | 61% | 51% | 35% | 212% | nla | 16% | San Francisco, California 94114,US | nla | nia | nia | nia | nla"
1,196,8801.499999999996,41,"save | hide | everstox | Jul 28, 2025 12.57 PM | ~everstox is | integrated logistics solutions for eCommerc__. | logistics company that provides | everstox com | 51-200 | Germany | Bavaria | Munich | ~everstox | Load contacts | ntacts | Venture Capital | 2019 | 22.4 | Nov 24, 2021 | Series | Acton Capital | nla | Acton Capital | nla | nla | nla | nla | -16% | -12% | -7% | ~20% | 1% | 190% | 814% | 20% | GanghoferstraBe 68b; Munich, Bavaria 80339, DE | nia | nia | nia | nia | nla"
1,197,8846.397727272726,44,"save | Khid | Nyshex | Jul 28, 2025 12.57 PM | NYSHEX is a logistics technology company | that provides digital infrastructure for global__. | nyshex com | 51-200 | United States | (USA) | New York | New York | nW-york-shipping- | exchange-nyshex- | Load contacts | ntacts | Private Equity | 2014 | 68.9 | nla | Nov 18, 2024 | Series C | Blumberg Capital | nla | tectonic vc | nla | nla | nla | nla | nla | 33% | 3% | -13% | 435% | ~24% | nla | nla | -14% | New York, NY 10004, US | nla | nla | nla | nla | nla"
1,198,8879.75,2,Coraic | software comnanv snecializina in
2,1,6.4021739130434785,46,"~save | hide | Goriiia | Energy aata applications | Zuzs i2:5i PM | energy data applications, offering solutions. | gorilla.co | 51-Zuu | Mo | Beiglum | Flanders | Antwerp | gurilla-co | oad contacts | ntacts | venture capital | 2018 | 31.2 | 25.9 | Jun m, 2024 | Series B | Beringea | corporate | Beringea | Hea | nra | nia | nia | 06 | 57 | 570 | 337 | 337/ | 847 | nia | nia | nia | F0 | Scneldestraal | Antwerp; | emish Region Zul | nia | nia | nia | nia | nia"
2,2,49.10227272727273,44,"save | hide | | Regrello | Jul 28, 2025 12.57 PM | Regrello is = | supply chain and operations management__. | software company special | lizing | regrello.com | 11-50 | United States | (USA) | California | San Francisco | regrello | Load contacts | ntacts | Private Equity | 2021 | 25.2 | 20 | May 29, 2022 | Series A | Position Ventures | nla | Position Ventures | nla | nla | nla | nla | 8 % | 15% | 64% | 119% | 338% | nla | nla | 94% | San Francisco, CA, US | nla | nla | nla | nla | nla"
2,3,94.49999999999999,44,"save | hide | | Burq | Jul 28, 2025 12.57 PM | Burq is a delivery service company that | provides on-demand and same-day delivery__ | burqup com | 51-200 | United States | (USA) | California | San Francisco | bulrq | Load contacts | ntacts | Venture Capital | 2021 | 10.5 | 10.5 | May 23, 2024 | Series | Deep Tech Fund (an Alumn | nla | Bdmi | Mantis | nla | nla | nla | nla | 5% | 8% | 8 % | 61% | 182% | 393% | 1,028% | nla | nla | nla | nla | nla | nla | nla | nla"
2,4,139.83333333333334,42,"save | hide | BeMyGuest - Tours | Activities | Jul 28, 2025 12.57 PM | BeMyGuest Pte. Ltd. is a technology provider | specializing | solutions for the travel::. | bemyguest com sg | 51-200 | Singapore | nla | nla | bumyguest-travel | Load contacts | ntacts | Venture Capital | 2012 | nla | Jun 23, 2019 | Series | nla | Corporate | Tidesquare | Indiescapes | nla | nla | ~4% | ~8 % | -8% | -10% | ~2% | 32% | 41% | 24% | ~49% | Singapore; Singapore, SG | nla | nla | nla | nla | nla"
2,5,184.24418604651163,43,"save | hide | Saltmine | Jul 28, 2025 12.57 PM | Saltmine is - | that integrates data, people, and processes | workplace optimization platform | saltmine.com | 51-200 | 129 | United States | (USA) | California | San Francisco | Itmine] | Load contacts | ntacts | Venture Capital | 2016 | nla | Dec 10, 2024 | Series | Rigel Capital Management | nla | Xplorer Capital | nla | nla | nla | nla | 3% | nla | nfa | nla | nla | nla | nla | nla | 10% | 601 California St; San Francisco, California 94108, US | nla | nla | nla | nla"
2,6,229.57954545454547,44,"save | hide | | Source.ag | Jul 28, 2025 12.57 PM | Source.ag is an agricultural technology | company that specializes in Al-driven__. | source.ag | 51-200 | 107 | Netherlands | North Holland | Amsterdam | lurce-ag | Load contacts | ntacts | Private Equity | 2020 | Jun | 2023 | Series | el4.vc | nla | Astanor | e14.v | nla | nla | nla | nla | ~5% | ~17% | -17% | -16% | -16 % | 15% | 101% | 2,040% | nla | 22% | Johan Huizingalaan 7634; Amsterdam; 1066VH, NL | nla | nla | nla | nla | nla"
2,7,274.28571428571445,42,"save | hide | Printerous | Jul 28, 2025 12.57 PM | specializing in print and packaging solutions_. | Printerous | BZB e-procurement platform | printerous com | 51-200 | Indonesia | ~Jakarta | West Jakarta | plinterous | Load contacts | ntacts | Venture Capital | 2015 | nla | Feb 13, 2020 | Series | AddVentures by SCG | nla | gdpventure com | nla | nla | nla | nla | -10% | -18 % | -23% | ~43% | ~66% | ~70% | 68 % | nla | RT.8/RW.2; Jakarta Barat, DKI Jakarta 11540,ID | Raya Kebayoran Lama No.333 A-B, Kebayoran Lama_ | nla | nla | nla | nla | nla"
2,8,319.62195121951225,41,"save | carbmee | Jul 28, 2025 12.57 PM | that specializes | Carbmee | carbon management company | providing automated__. | carbmee com | 51-200 | Germany | Berlin | Berlin | cairbmee | Load contacts | ntacts | Venture Capital | 2021 | Dec | 2024 | Series | CommerzVentures | nla | Fly Ventures | nla | nla | nla | nla | 22% | 44% | 60% | 50% | 75% | 800% | nla | nla | Rosenthaler StraBe; 36; Berlin, 10178,DE | nla | nla | nla | nla | nla"
2,9,364.2272727272728,44,"save | hide | RRR-1*04405#+8 | Jul 28, 2025 12.57 PM | Mengxiang Technology | platform that provides intelligent distribution__. | ~commerce | aikucun com | 1,001-5,000 | China | Shanghai | Shanghai | % e79/88%b1%e5_ | % e5985%a8%e7_ | Load contacts | ntacts | Venture Capital | 2014 | 212.5 | 110 | Oct 25, 2018 | Series | GGV Capital | nla | Legend Capitallta | nla | nla | nla | nla | nla | nla | nfa | nla | nla | nla | nla | 35% | nla | nla | nla | nla | nla | nla | nla"
2,10,409.27906976744185,43,"save | hide | Kraaft | Jul 28, 2025 12.57 PM | in construction project management solutio__ | Kraaft is - | software company that specializes | kraaft.co | 11-50 | France | ile-De-France | Paris | kraaft-co | Load contacts | ntacts | Venture Capital | 2020 | 16.8 | 13.5 | Jan 20, 2025 | Series | Brick = | Mortar Ventures | nla | Dawn Capital| | nla | nla | nla | nla | 9% | 51% | 64% | 115% | 124% | 211% | 366% | nla | 99, Rue La Fayette; Paris, Ile-de-France 75010, FR | nla | nla | nla | nla | nla"
2,11,454.3095238095238,42,"save | hide | DOSS.COM | Jul 28, 2025 12.57 PM | Doss | in providing enterprise resource planning_. | software company that specializes | doss.com | 11-50 | United States | (USA) | California | San Francisco | oilonata-operations | Load contacts | ntacts | Venture Capital | 2019 | 23.4 | Apr 14, 2025 | Series | 20sales.vc | nla | 2sales vc | nla | nla | nla | nla | 10% | 35% | 157% | 285% | nla | nla | nla | 311% | San Francisco, CA, US | nla | nla | nla | nla | nla"
2,12,499.28409090909093,44,"save | hide | mater | Jul 28, 2025 12.57 PM | m3ter is | usage-based billing solutions for BZB_. | software company specializing in | mater.com | 51-200 | United Kingdom | (UK) | England | London | mater | Load contacts | ntacts | Private Equity | 2020 | 31.5 | Apr 26, 2023 | Series | Insight Partners | nla | Notion Capital | nla | nla | nla | nla | ~5% | -7%6 | -7% | -16% | -16 % | 4% | 50% | 410% | nla | nla | London, GB | nla | nla | nla | nla | nla"
2,13,544.4047619047619,42,"save | hide | Napta | Jul 28, 2025 12.57 PM | Napta is a staffing solution provider that offers | comprehensive platform for staffing and_. | napta.io | 51-200 | France | ile-De-France | Paris | pickyourskills | Load contacts | ntacts | Venture Capital | 2016 | 9.9 | 8.8 | Mar 21, 2022 | Series | Kerala Ventures | nla | Kerala Ventures | nla | nla | nla | nla | 1% | ~4% | 4% | ~2% | 12% | nla | nla | nla | 0% | 63, Rue Saint-Sabin; Paris, ile-de-France 75011, FR | nla | nla | nla | nla | nla"
2,14,589.3260869565217,46,"save | hide | Sprig | Jul 28, 2025 12.57 PM | Sprig | in product experience management | software company that - | specializes | ofters _. | sprig com | 51-200 | 256 | United States | (USA) | California | San Francisco | uxierleap | Load contacts | ntacts | Venture Capital | 2019 | Aug | 2022 | Series | Accel | nla | Accel | First Rc | nla | nla | nla | nla | 2% | 208% | 232% | 276% | 146% | 333% | nla | nla | 71 Stevenson St; San Francisco, California 94105, US | nla | nla | nla | nla | nla"
2,15,634.2619047619048,42,"save | hide | | Builder Prime | Jul 28, 2025 12.57 PM | Builder Prime | provides an all-in-one CRM and estimating__. | software company that | builderprime.com | 11-50 | United States | (USA) | New York | Staten Island | bulilderprime | Load contacts | ntacts | Private Equity | 2016 | nla | May 30, 2023 | Series | Blueprint Equity | nla | Blueprint Equity | nla | nla | nla | nla | 10% | 13% | 57% | 477% | 1,633% | '500% | nla | 17% | Staten Island; NY 10314, US | nla | nla | nla | nla | nla"
2,16,679.1888888888888,45,"save | hide | Janio Asia | Jul 28, 2025 12.57 PM | Janio | supply chain management solutions. They_ | logistics company specializing in | janio.asia | 51-200 | 134 | Singapore | nla | nla | janio | Load contacts | ntacts | Venture Capital | 2018 | May 21, 2023 | Series | Vertex Growth | nla | Choco Up | nla | nla | nla | nla | ~2% | ~8 % | -8% | ~17% | -17% | -26% | -23% | -12% | 13% | nla | Singapore 179098, SG | 111 North | Bridge Road; #20-02, Peninsula Plaza; Singapore, | nla | nla | nla | nla | nla"
2,17,724.5,45,"save | hide | Agrivi | Jul 28, 2025 12.57 PM | AGRIVI is | in digital agriculture solutions | technology company specializing | offers a . | agrivi.com | 51-200 | United Kingdom | (UK) | England | London | agirivi | Load contacts | ntacts | Venture Capital | 2013 | 7.3 | 5.3 | Nov 16, 2020 | Series | AgriTech Hub Fund | Corporate | Fil Rouge Capital | nla | nla | nla | nla | 2% | -7% | -2% | 2% | ~25% | ~34% | ~2% | 5% | 332% | Wenlock Road 20-22; London; England N1 7GU, GB | nla | nla | nla | nla | nla"
2,18,769.4756097560977,41,"save | hide | CartonCloud | Jul 28, 2025 12.57 PM | that offers cloud-based solutions for__ | CartonCloud is a logistics software provider | cartoncloud.com | 51-200 | Australia | Queensland | Burleigh Heads | cairtoncloud | Load contacts | ntacts | Venture Capital | 2014 | 10.8 | 8.5 | Jan 30, 2022 | Series | nla | nla | qic comau | nla | nla | nla | nla | 1% | 3% | 3% | 10% | 44% | 116 % | 209% | 11% | 27-29 Dover Drive; Burleigh Heads, QLD 4220, AU | nla | nla | nla | nla | nla"
